suite,fid,iid,run_id,dimensions,cluster,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
bbob,20,2,15.5,10.0,2.0,0.69905,0.7546999999999999,0.7992,0.8678,0.6947,0.75235,0.7986,0.8673500000000001,-3.81205,-3.1069500000000003,-2.5436,-1.6743999999999999,-3.87465,-3.142,-2.5557499999999997,-1.68315,0.65845,108012.07035,158.33175,12342.512999999999,78.2822,0.73525,0.9202,29.3233,0.9987,0.1102,0.0666,0.1048,1.65365,1.0507,0.6334,0.1872,0.11044999999999999,0.1485,1.6852,1.2558500000000001,0.75065,0.1766,0.1187,0.13855,1.4812,1.2669,0.8567,1.18115,1.536,3.0,0.81915,4.5395,3536.2955,3.8288,0.5464,0.1152,0.96565,0.10544999999999999,0.0631,-0.34704999999999997,0.9,0.9,0.0909,0.8182,0.1211,0.1211,1.0,0.16510000000000002
bbob,20,3,15.5,10.0,2.0,0.6993,0.7497499999999999,0.79655,0.8661,0.6967,0.7483500000000001,0.7958000000000001,0.8661,-3.8087999999999997,-3.17,-2.5772000000000004,-1.6961499999999998,-3.84865,-3.19295,-2.59085,-1.69915,0.65825,107363.9977,178.40955,12359.9756,68.10055,0.7338,0.9218,31.335,0.9987,0.1098,0.06620000000000001,0.10375,1.6569500000000001,1.05695,0.64025,0.18745,0.1114,0.14695,1.6917,1.26325,0.7548999999999999,0.1768,0.1183,0.1403,1.4854500000000002,1.26215,0.84765,1.1935,1.5880999999999998,2.0,0.8175,4.5295,3703.1267,3.8288,0.5472,0.12095,0.96605,0.1051,0.0626,-0.34925,0.9,0.9,0.0909,0.8182,0.12029999999999999,0.12029999999999999,1.0,0.16525
bbob,20,4,15.5,10.0,2.0,0.6938,0.74725,0.7938000000000001,0.863,0.6913499999999999,0.74595,0.792,0.863,-3.87845,-3.2022,-2.6123000000000003,-1.7353,-3.9181,-3.22355,-2.64065,-1.7385000000000002,0.6649,107252.73435,181.52065,12406.211449999999,70.7777,0.7397,0.9225,32.254400000000004,0.9987,0.10955000000000001,0.0665,0.1043,1.6537,1.0528499999999998,0.6393,0.1883,0.11095,0.14805000000000001,1.6833,1.26895,0.7503,0.175,0.11835,0.13845000000000002,1.48,1.2771,0.85355,1.18245,1.4926,2.0,0.81745,4.5395,3877.8284,3.8488,0.54715,0.12825,0.9662999999999999,0.1151,0.06235,-0.3469,0.9,0.9,0.0909,0.8182,0.12,0.12,1.0,0.1668
bbob,20,5,15.5,10.0,2.0,0.69535,0.75075,0.7988999999999999,0.86805,0.69085,0.7495499999999999,0.798,0.86805,-3.85855,-3.1567499999999997,-2.54765,-1.6712,-3.9237,-3.1778,-2.56305,-1.67445,0.6577,107612.2206,294.5537,12255.04485,43.01015,0.73445,0.9204,32.951449999999994,0.9987,0.11075,0.06765,0.10485,1.6475499999999998,1.0554999999999999,0.639,0.1887,0.1127,0.15005000000000002,1.67935,1.2476,0.7435499999999999,0.17754999999999999,0.11905,0.1404,1.47125,1.2589000000000001,0.8514999999999999,1.21545,1.74925,2.0,0.8185,4.5495,3703.1267,3.8488,0.54695,0.11615,0.96585,0.1038,0.0629,-0.3493,0.9,0.9,0.0909,0.8182,0.12015,0.12015,1.0,0.16570000000000001
bbob,21,1,15.5,10.0,5.0,0.9158999999999999,0.91645,0.9194,0.92945,0.9206,0.91875,0.9202,0.9297,-1.06575,-1.05815,-1.02145,-0.89355,-1.0074,-1.03105,-1.0123,-0.8923000000000001,0.03945,119.96055,0.0066,0.27065,40.69465,0.1111,0.15495,4.7213,0.2637,0.1,0.1004,0.1,0.9962500000000001,1.0,1.00375,0.25015,0.24035,0.25055,1.04215,0.998,0.95835,0.41974999999999996,0.31665,0.3802,1.3140999999999998,1.10305,0.8383,-2.436,12.28005,2.0,0.82895,0.7257,0.4024,-0.0751,0.599,0.06795,0.94445,0.0668,0.09115000000000001,-0.59285,0.9,0.9,0.9091,0.9091,0.12215,0.12215,0.29265,0.1143
bbob,21,2,15.5,10.0,5.0,0.91625,0.91835,0.9228000000000001,0.9318,0.92215,0.9211499999999999,0.92495,0.93205,-1.0613000000000001,-1.03445,-0.9774,-0.8636999999999999,-0.98815,-0.9999,-0.9519,-0.86295,0.0279,77.39485,0.00745,0.26825,39.387950000000004,0.11845,0.14105,3.7293000000000003,0.26075000000000004,0.1,0.10035,0.1,0.9969,1.0,1.0030999999999999,0.25,0.24175000000000002,0.2512,1.0343499999999999,0.99525,0.96335,0.4333,0.31315000000000004,0.38549999999999995,1.3886,1.1168,0.8064,-2.4169,11.91245,2.0,0.83045,0.7457,0.4213,-0.0751,0.5992500000000001,0.06739999999999999,0.9449,0.062450000000000006,0.0904,-0.5921,0.9,0.9,0.9091,0.9091,0.12004999999999999,0.12004999999999999,0.3053,0.11225
bbob,21,3,15.5,10.0,5.0,0.8679,0.8852,0.89485,0.91515,0.8751,0.8875,0.8962,0.9158,-1.6733,-1.4539499999999999,-1.33155,-1.0742500000000001,-1.58495,-1.4274499999999999,-1.3179,-1.0685,0.02225,-292.41565,0.01025,0.19490000000000002,21.9057,0.09570000000000001,0.1899,2.5145,0.30905000000000005,0.1,0.1004,0.1,0.9963,1.0,1.0037,0.25,0.23775,0.2504,1.0523,0.99925,0.9490000000000001,0.45405,0.3153,0.40095000000000003,1.4392,1.1312,0.7867,-2.2291999999999996,10.03345,2.0,0.83135,0.7658,0.4412,-0.035,0.59485,0.06645000000000001,0.94835,0.061,0.08715,-0.5985499999999999,0.9,0.9,0.9091,0.9091,0.11985000000000001,0.11985000000000001,0.3207,0.112
bbob,21,4,15.5,10.0,5.0,0.8893500000000001,0.8981,0.9053500000000001,0.9201,0.893,0.90095,0.9058999999999999,0.92045,-1.4012,-1.29115,-1.19935,-1.0126,-1.3578000000000001,-1.2572999999999999,-1.19465,-1.0093,0.07039999999999999,46.37845,0.0242,0.3183,11.9558,0.12285,0.20615,3.31785,0.3019,0.1,0.10005,0.1,0.9994000000000001,1.0,1.0006,0.25285,0.23685,0.25055,1.0707,1.01145,0.94395,0.3948,0.3089,0.3648,1.27735,1.07805,0.84545,-2.3805,11.74495,2.0,0.82795,0.7457,0.4213,-0.0751,0.59795,0.06945,0.94625,0.06085,0.0888,-0.58975,0.9,0.9,0.9091,0.9091,0.1192,0.1192,0.31135,0.11805
bbob,21,5,15.5,10.0,5.0,0.90195,0.89935,0.90205,0.9143,0.90635,0.9014500000000001,0.9028499999999999,0.91425,-1.242,-1.2746499999999998,-1.2405,-1.08535,-1.1882000000000001,-1.2503,-1.2323,-1.08835,0.0219,593.95865,0.0081,0.1699,21.779200000000003,0.07819999999999999,0.18425000000000002,2.06385,0.2826,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.2452,0.251,1.0199,0.9962500000000001,0.9753499999999999,0.4363,0.31325000000000003,0.3957,1.39665,1.1069,0.7948,-2.25425,10.7082,2.0,0.8325,0.7457,0.462,-0.0551,0.6001,0.06755,0.9473,0.061149999999999996,0.08804999999999999,-0.6032,0.9,0.9,0.9091,0.9091,0.12154999999999999,0.12154999999999999,0.30874999999999997,0.11295
bbob,22,1,15.5,10.0,5.0,0.83955,0.8618,0.87915,0.9068,0.84355,0.8581000000000001,0.8768,0.9047499999999999,-2.0324,-1.7501,-1.53095,-1.18025,-1.98555,-1.8008000000000002,-1.5632000000000001,-1.2084,0.0968,-916.65085,0.0066,0.2672,43.275000000000006,0.22895,0.1996,2.83375,0.40845,0.1001,0.09584999999999999,0.09985,1.0469499999999998,1.0025,0.9618,0.2407,0.19295,0.2235,1.24495,1.0779,0.8647,0.3567,0.23120000000000002,0.31405,1.5465499999999999,1.1327,0.73505,-3.6513,27.0116,8.0,0.7606,0.5856,0.1331,-0.4354,0.5776,0.0775,0.95395,0.06895,0.08015,-0.53025,0.9,0.9,0.9091,0.9091,0.12040000000000001,0.12040000000000001,0.2037,0.1232
bbob,22,2,15.5,10.0,5.0,0.86185,0.8744000000000001,0.88755,0.91245,0.86995,0.87815,0.88715,0.91115,-1.7500499999999999,-1.5909,-1.4243999999999999,-1.1091,-1.6499000000000001,-1.5457999999999998,-1.4322,-1.1279,0.1322,1083.5437000000002,0.0086,0.28895000000000004,34.10105,0.2384,0.21715,4.673,0.40065,0.1003,0.09384999999999999,0.0997,1.064,1.0088,0.9472499999999999,0.2374,0.18905,0.2197,1.2610999999999999,1.07735,0.8542000000000001,0.3277,0.2345,0.29159999999999997,1.3952499999999999,1.112,0.8045,-3.3503,20.74755,9.5,0.7513,0.5455,0.1271,-0.4555,0.57575,0.07875,0.9525,0.06495000000000001,0.08195,-0.5257000000000001,0.9,0.9,0.9091,0.9091,0.11875,0.11875,0.18545,0.12635000000000002
bbob,22,3,15.5,10.0,5.0,0.91925,0.92005,0.92265,0.9294,0.9319500000000001,0.9265,0.92655,0.9299999999999999,-1.0224,-1.01275,-0.97955,-0.89425,-0.8631,-0.9322999999999999,-0.93235,-0.8887499999999999,0.0741,34.39245,0.01055,0.199,19.24155,0.2158,0.13265,5.3205,0.3289,0.1,0.0972,0.1001,1.0283,0.9988,0.97135,0.2591,0.20434999999999998,0.24769999999999998,1.2642,1.0467,0.8286,0.3649,0.24325000000000002,0.31605,1.4894500000000002,1.1535,0.7779,-3.3968499999999997,22.125700000000002,9.0,0.75705,0.5455,0.1271,-0.4555,0.57845,0.0766,0.9507,0.07225000000000001,0.0833,-0.5327,0.9,0.9,0.9091,0.9091,0.1211,0.1211,0.1807,0.1191
bbob,22,4,15.5,10.0,5.0,0.8530500000000001,0.87425,0.8915,0.9158,0.8579,0.87625,0.8914,0.91535,-1.86105,-1.5929,-1.3747,-1.0667499999999999,-1.803,-1.5709499999999998,-1.37765,-1.07425,0.13655,381.16700000000003,0.01545,0.3297,22.0407,0.2712,0.21635,3.85475,0.4168,0.1005,0.0923,0.09995000000000001,1.0887,1.0056500000000002,0.9272,0.23904999999999998,0.19005,0.222,1.2593,1.0768499999999999,0.8560000000000001,0.3331,0.24059999999999998,0.30095,1.37885,1.10935,0.80145,-3.29695,20.378349999999998,9.0,0.7556,0.5455,0.12425,-0.4354,0.5788,0.0831,0.95235,0.0761,0.0816,-0.5206500000000001,0.9,0.9,0.9091,0.9091,0.11995,0.11995,0.19315,0.1256
bbob,22,5,15.5,10.0,5.0,0.86635,0.87605,0.8888,0.9082,0.87105,0.87905,0.88985,0.90705,-1.69235,-1.5695999999999999,-1.4087,-1.1631,-1.6364,-1.53445,-1.39825,-1.17935,0.0645,134.86805,0.0068000000000000005,0.1899,26.63295,0.17845,0.1813,5.1775,0.3504,0.1,0.09855,0.1,1.01455,1.0,0.985,0.25529999999999997,0.20995,0.2446,1.21545,1.04535,0.8584,0.3819,0.2415,0.3183,1.5681500000000002,1.2062,0.76935,-3.37,21.6928,9.0,0.76075,0.5656,0.1459,-0.3954,0.5785,0.08775,0.9539,0.08049999999999999,0.07985,-0.546,0.9,0.9,0.9091,0.9091,0.1207,0.1207,0.18315,0.11735000000000001
bbob,23,1,15.5,10.0,6.0,1.00085,1.0008,1.0034,1.0006499999999998,1.0000499999999999,1.001,1.0028000000000001,1.0005,0.0111,0.0101,0.0431,0.0084,0.00065,0.0131,0.03505,0.0063,0.0,23.097450000000002,0.0020499999999999997,0.05205,24.9456,0.0,0.00015000000000000001,17.40245,-0.00045,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.4994,0.49770000000000003,0.49970000000000003,0.9984999999999999,1.0,1.0009000000000001,0.49934999999999996,-0.13785,1.0,0.86925,0.7658,0.9225,0.2052,0.66665,0.0448,0.91155,0.045,0.12345,-0.57125,0.9,0.9,0.9091,0.9091,0.11995,0.11995,0.34775,0.1091
bbob,23,2,15.5,10.0,6.0,1.0011999999999999,1.00015,0.99995,1.0002,1.00075,1.0007000000000001,0.9999,1.0003,0.01535,0.0024000000000000002,-0.0005499999999999999,0.0028,0.00945,0.0089,-0.0012500000000000002,0.00385,-0.0003,16.25535,0.00095,0.0465,43.52235,0.0,-0.00045,20.9389,-5e-05,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.50415,0.4986,0.499,1.00465,1.0063499999999999,1.0002499999999999,0.5046999999999999,-0.13624999999999998,1.0,0.87045,0.7658,0.9225,0.2052,0.6668499999999999,0.049949999999999994,0.9109,0.05875,0.1241,-0.5742,0.9,0.9,0.9091,0.9091,0.12,0.12,0.3473,0.1091
bbob,23,3,15.5,10.0,6.0,0.9975499999999999,1.00115,1.0007000000000001,0.9996,0.9984500000000001,1.00065,1.00035,0.99985,-0.03105,0.014849999999999999,0.00845,-0.005,-0.019799999999999998,0.008100000000000001,0.00455,-0.002,-0.0002,-114.36949999999999,0.0022500000000000003,0.04525,26.658700000000003,-0.0008,-0.0002,19.3536,-0.0015999999999999999,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.50135,0.5016499999999999,0.5014000000000001,0.9986,0.99665,0.99925,0.5211,-0.09505,1.0,0.87035,0.7658,0.9225,0.2252,0.6656500000000001,0.0498,0.9116,0.05115,0.1236,-0.57115,0.9,0.9,0.9091,0.9091,0.12025,0.12025,0.34919999999999995,0.10935
bbob,23,4,15.5,10.0,6.0,1.0005000000000002,0.9974000000000001,0.9992,0.9994,1.0005,0.99735,0.9989,0.9995,0.0059,-0.03295,-0.01015,-0.0081,0.0067,-0.0338,-0.013649999999999999,-0.0064,-0.0003,-206.90505,0.0018,0.048299999999999996,22.922,-0.0002,-0.0003,30.3127,-0.00155,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.5004500000000001,0.5002,0.50065,1.0011,1.00335,1.001,0.49134999999999995,-0.15245,1.0,0.87155,0.7658,0.94425,0.2152,0.6675,0.04575,0.9114,0.05075,0.1236,-0.57375,0.9,0.9,0.9091,0.9091,0.1205,0.1205,0.34740000000000004,0.1097
bbob,23,5,15.5,10.0,6.0,1.005,1.0006,0.9992,0.9995499999999999,1.00415,0.9999,0.9994000000000001,0.9995499999999999,0.0635,0.0077,-0.00995,-0.0057,0.05265,-0.00155,-0.007549999999999999,-0.0061,-0.0002,-28.202199999999998,0.00285,0.051500000000000004,17.893900000000002,-0.00045,-0.00025,24.4677,-0.0012,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.50075,0.50005,0.49834999999999996,0.9968,1.0033,1.0030999999999999,0.5015499999999999,-0.13615,1.0,0.87205,0.7658,0.9225,0.2252,0.66615,0.044,0.9115,0.05499999999999999,0.12375,-0.5730500000000001,0.9,0.9,0.9091,0.9091,0.1196,0.1196,0.3493,0.1088
bbob,24,1,15.5,10.0,22.0,0.70265,0.74285,0.7818,0.84125,0.6889000000000001,0.73505,0.77725,0.84135,-3.7666,-3.2577,-2.76355,-2.0109000000000004,-3.94885,-3.3619000000000003,-2.8272500000000003,-2.01325,0.17045,457.20754999999997,2.49275,4.9745,1.94285,0.30945,0.74495,1.1266,0.88035,0.1001,0.08785000000000001,0.09914999999999999,1.14175,1.0131999999999999,0.88795,0.2308,0.17520000000000002,0.2116,1.3161,1.0853000000000002,0.8269500000000001,0.32889999999999997,0.1581,0.31825000000000003,2.097,1.0396999999999998,0.4999,0.3584,0.11235,1.0,0.8499,1.65665,7.5161,1.1061,0.5776,0.111,0.96685,0.1006,0.06195,-0.4955,0.9,0.9,0.0909,0.9091,0.11955,0.11955,0.9885,0.13025
bbob,24,2,15.5,10.0,22.0,0.70095,0.7444,0.78335,0.84355,0.6878500000000001,0.73665,0.7794,0.84335,-3.7882,-3.2373,-2.74465,-1.98175,-3.9602500000000003,-3.3425000000000002,-2.79985,-1.98815,0.1587,447.898,2.55875,4.60425,1.8328,0.29705,0.7406,1.1232,0.8774,0.1001,0.08875,0.09895,1.1324,1.0114,0.8942000000000001,0.23249999999999998,0.17895,0.21450000000000002,1.2979,1.0824500000000001,0.83405,0.3377,0.15539999999999998,0.32575,2.14245,1.0346,0.47975,0.33225000000000005,0.1134,1.0,0.85135,1.6466,7.6893,1.1061,0.5777,0.1189,0.9669,0.10565,0.06195,-0.4981,0.9,0.9,0.0909,0.9091,0.12115000000000001,0.12115000000000001,0.9884,0.13065
bbob,24,3,15.5,10.0,22.0,0.6999,0.74225,0.78195,0.84215,0.68165,0.7325999999999999,0.77725,0.8417,-3.80115,-3.26465,-2.76215,-1.9995500000000002,-4.039949999999999,-3.3926999999999996,-2.8266,-2.0089,0.1616,368.47575,2.69695,4.80875,1.8324,0.3065,0.74195,1.12535,0.87895,0.10005,0.08785000000000001,0.09855,1.1426500000000002,1.01395,0.88725,0.23125,0.1768,0.21375,1.30335,1.0847,0.8306,0.33145,0.15435,0.31835,2.1336000000000004,1.0394999999999999,0.48965000000000003,0.3388,0.1008,1.0,0.85,1.6667,7.3429,1.1061,0.5766,0.11130000000000001,0.96715,0.1015,0.062,-0.49439999999999995,0.9,0.9,0.0909,0.9091,0.11985,0.11985,0.9887,0.13090000000000002
bbob,24,4,15.5,10.0,22.0,0.69435,0.7412000000000001,0.7791,0.8411500000000001,0.68075,0.73185,0.7745500000000001,0.84135,-3.8709499999999997,-3.2782,-2.7983000000000002,-2.01215,-4.050599999999999,-3.40175,-2.86175,-2.01315,0.16975,549.9974,2.5888999999999998,4.8919,1.8673000000000002,0.30605,0.75315,1.11815,0.88045,0.1,0.08685,0.09885,1.1527,1.012,0.8793,0.23070000000000002,0.17520000000000002,0.2152,1.31585,1.0812,0.82385,0.33194999999999997,0.15775,0.31789999999999996,2.083,1.0386,0.49839999999999995,0.3328,0.08555,1.0,0.8518,1.6466,7.6893,1.1061,0.5771,0.11985,0.9674,0.10115,0.0616,-0.4959,0.9,0.9,0.0909,0.9091,0.1202,0.1202,0.9887,0.1313
bbob,24,5,15.5,10.0,22.0,0.6979500000000001,0.74135,0.7819,0.84255,0.6803,0.734,0.77735,0.84265,-3.82605,-3.2762000000000002,-2.76215,-1.9945,-4.058,-3.37585,-2.8255,-1.9963,0.162,221.45170000000002,2.4745,4.89585,1.9282499999999998,0.29610000000000003,0.7472000000000001,1.111,0.87825,0.1002,0.0874,0.09895000000000001,1.15095,1.01265,0.88375,0.2315,0.17645,0.2138,1.3146499999999999,1.08575,0.8270500000000001,0.3368,0.15665,0.32505,2.13885,1.0387499999999998,0.48465,0.31345,0.06155,1.0,0.8503,1.6466,7.6893,1.1061,0.5768,0.1157,0.96715,0.1026,0.061649999999999996,-0.49739999999999995,0.9,0.9,0.0909,0.9091,0.12025,0.12025,0.9885,0.1301
cec2013,1,1,15.5,10.0,2.0,0.6411,0.70705,0.7621,0.8444,0.6435500000000001,0.7101,0.76545,0.8471,-90.91915,-74.209,-60.26765,-39.426649999999995,-90.49145,-73.58995,-59.528499999999994,-38.80585,0.7198,50731.60405,21.49715,143.24585000000002,6.6754999999999995,0.723,1.0,1.0,1.0,0.08345,0.0539,0.0761,1.5396,1.09295,0.712,0.14815,0.1007,0.13455,1.4767000000000001,1.1102500000000002,0.7516499999999999,0.17475000000000002,0.13,0.1661,1.34485,1.0565,0.7877,0.40465,0.057300000000000004,1.0,0.8350500000000001,2.5475,61.205,2.007,0.5392,0.13785,0.972,0.12355,0.0548,-0.39244999999999997,0.9,0.9,0.0909,0.8182,0.12065000000000001,0.12065000000000001,0.9999,0.16975
cec2013,2,1,15.5,10.0,1.0,0.87585,0.89615,0.9097999999999999,0.93495,0.876,0.8947499999999999,0.909,0.9341,-31.45205,-26.30855,-22.852600000000002,-16.4802,-31.46815,-26.7061,-23.094299999999997,-16.7318,0.5928500000000001,6649017396.78425,1096525.6347500002,55994021.068450004,50.422200000000004,0.9465,0.64105,17.5547,0.99285,0.1034,0.056650000000000006,0.10555,1.8226499999999999,0.97515,0.5381,0.2955,0.08185,0.1605,3.6133499999999996,1.87045,0.5137499999999999,0.099,0.07,0.08249999999999999,1.4229,1.2281,0.8609,2.07765,4.86975,10.5,0.77355,8.2733,10280447.3209,7.3524,0.53765,0.08385000000000001,0.95175,0.07655,0.0815,-0.2656,0.9,0.9,0.0909,0.8182,0.12035,0.12035,1.0,0.16265000000000002
cec2013,3,1,15.5,10.0,13.0,0.76695,0.82325,0.8643,0.9133,0.76255,0.8194,0.8614,0.9121,-59.039,-44.77975,-34.3829,-21.96675,-60.2534,-45.82995,-35.176199999999994,-22.30995,0.0019,1.865146053815815e+44,4.6599330142599705e+41,5.1172963307870704e+42,10.3618,0.0189,0.0033,9.54375,0.052500000000000005,0.0805,0.0588,0.0749,1.37375,1.07595,0.77905,0.15805,0.10869999999999999,0.13224999999999998,1.4527,1.1876,0.8141499999999999,0.17454999999999998,0.1321,0.14215,1.3088,1.2298,0.9333,83.99655,7277.5118999999995,85.5,0.4745,2.817462794715447,988737140994799.0,15.0,0.5416000000000001,0.0906,0.955,0.0861,0.07655,-0.011099999999999999,0.9,0.9,0.0909,0.9091,0.1194,0.1194,1.0,0.1086
cec2013,4,1,15.5,10.0,24.0,0.9746,0.97505,0.9734499999999999,0.9745,0.9753000000000001,0.9753499999999999,0.97445,0.9746,-6.4312000000000005,-6.3264,-6.73535,-6.4552499999999995,-6.2748,-6.25765,-6.48845,-6.4395500000000006,0.0383,3424108593.32835,370972.73025,9656260.432799999,25.72205,0.89185,0.1362,73.74709999999999,0.9939,0.1,0.0495,0.1,2.0202,1.0,0.495,0.25,0.07669999999999999,0.08835,3.26,2.8289,0.8593,0.4222,0.05355,0.0349,7.932,12.133949999999999,1.52525,2.47715,8.0341,14.0,0.75735,8.1532,7109709.4323,7.2322,0.55775,0.06035,0.9385,0.06205,0.09945,-0.26680000000000004,0.9,0.9,0.0909,0.9091,0.11845,0.11845,1.0,0.11445
cec2013,5,1,15.5,10.0,21.0,0.7977,0.8408500000000001,0.87025,0.9103,0.7951999999999999,0.84095,0.8696999999999999,0.91025,-51.26415,-40.32225,-32.87255,-22.7222,-51.97585,-40.361149999999995,-33.0711,-22.771349999999998,0.39239999999999997,360576.88195,13.14315,4023.9940500000002,306.03150000000005,0.40055,0.9389,2519.0508,0.9815,0.1037,0.0632,0.09845000000000001,1.64925,1.04745,0.6335,0.246,0.11075,0.09175,2.2218,2.6641500000000002,1.21855,0.2909,0.14625,0.14225,1.9896500000000001,2.0214999999999996,1.0263,1.6665,2.1212,12.0,0.7802,4.1291,613.4622,3.2082,0.56275,0.10005,0.95615,0.09015000000000001,0.07525000000000001,-0.3394,0.9,0.9,0.0909,0.9091,0.11975,0.11975,1.0,0.15015
cec2013,6,1,15.5,10.0,3.0,0.7079,0.762,0.80955,0.87105,0.70615,0.7577,0.80765,0.8709,-74.00995,-60.2843,-48.2487,-32.66755,-74.5841,-61.48505,-48.818349999999995,-32.75035,0.4635,16726.83325,3.37745,84.4268,24.861800000000002,0.6012500000000001,0.6823,1.7802,0.86585,0.08485,0.0618,0.07955000000000001,1.38205,1.06475,0.7703,0.16985,0.12154999999999999,0.1507,1.3897,1.12305,0.808,0.22575,0.16165,0.197,1.3966,1.15255,0.82375,1.77965,5.36295,2.0,0.80315,2.5676,30.654,1.7868,0.5445,0.11324999999999999,0.9655,0.1033,0.0639,-0.34815,0.9,0.9,0.0909,0.9091,0.12115000000000001,0.12115000000000001,0.9998,0.15455
cec2013,7,1,15.5,10.0,13.0,0.76955,0.8207,0.8626,0.91385,0.7654,0.8185,0.86,0.91245,-58.38715,-45.426,-34.8038,-21.83305,-59.551649999999995,-46.0767,-35.52595,-22.218899999999998,0.0056,3.79525666624727e+17,1057029905549920.0,1.027271084627205e+16,9.308,0.03615,0.00865,18.9894,0.0785,0.08085,0.05845,0.07535,1.37555,1.07245,0.7752,0.1588,0.10835,0.13190000000000002,1.464,1.2002000000000002,0.82655,0.1693,0.13005,0.1373,1.29695,1.22255,0.9554499999999999,63.4576,4442.81165,16.0,0.57765,2.817462794715447,3908884.7667500004,8.9039,0.542,0.0859,0.9544,0.08710000000000001,0.0772,-0.019250000000000003,0.9,0.9,0.0909,0.9091,0.12029999999999999,0.12029999999999999,1.0,0.10994999999999999
cec2013,8,1,15.5,10.0,6.0,0.9990000000000001,1.00055,0.99855,0.99985,0.9999,1.0004,0.998,0.9999,-0.25145,0.13729999999999998,-0.3712,-0.040400000000000005,-0.02055,0.09595000000000001,-0.51145,-0.0264,-0.0001,-678.307,3.07025e-06,0.0001,26.598,-0.00075,-0.0002,18.474649999999997,-0.0012000000000000001,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.4942,0.5006999999999999,0.5001,0.99525,0.99325,0.9996499999999999,-0.62865,0.49395,1.0,0.86835,-1.977,0.0016,-2.5576,0.66645,0.04385,0.91155,0.0543,0.1238,-0.65625,0.9,0.9,0.8182,0.9091,0.12154999999999999,0.12154999999999999,0.12154999999999999,0.1105
cec2013,9,1,15.5,10.0,6.0,0.96955,0.976,0.98055,0.98795,0.97255,0.9756,0.98055,0.9875,-7.714,-6.08385,-4.9284,-3.0611,-6.9747,-6.20225,-4.9322,-3.1696999999999997,0.004999999999999999,-580.0947,0.0001,0.0023499999999999997,25.48995,0.018549999999999997,0.01105,29.185850000000002,0.039650000000000005,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.2501,0.25,0.9995,1.0,1.0005,0.47909999999999997,0.4556,0.47535000000000005,1.0511499999999998,1.005,0.9599500000000001,0.0085,-0.0471,1.0,0.868,-0.976,0.0175,-1.5365,0.6494,0.047549999999999995,0.9179,0.0511,0.11775,-0.60445,0.9,0.9,0.8182,0.9091,0.12054999999999999,0.12054999999999999,0.12054999999999999,0.10975
